Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
i got invited to the amas??,2018-10-13T01:37:41Z,57090,3793,290
better (khalid) - cover by tate mcrae,2018-10-06T01:15:56Z,143034,7151,429
i wrote a song... (5 less words) // tate mcrae,2018-09-28T19:09:29Z,1059829,45317,1665
"spilling the tea (my crush, why i don't go to public school, how i write my songs, etc)",2018-09-14T07:25:47Z,228465,11149,606
i wrote a song... (kids we used to know) // tate mcrae,2018-09-08T03:59:44Z,730168,29157,1441
SUMMER 2018 // tate mcrae,2018-09-01T03:47:40Z,58467,3436,269
i wrote a song... (movies end) //tate mcrae,2018-08-24T16:05:20Z,3849809,123827,5913
i wrote a song... (movies & kids we used to know) //tate mcrae,2018-08-17T13:00:03Z,604070,32143,9400
YoungBlood (5SOS Cover) - Tate McRae,2018-08-12T00:29:42Z,168145,10942,788
Tate McRae - Teenage Mind (Official Music Video),2018-08-04T23:41:49Z,9434188,231034,4473
the most stressful week of my life,2018-07-31T22:30:05Z,75364,3738,
changes (xxxtentacion cover) - tate mcrae,2018-07-13T19:23:45Z,1766073,77338,4706
can't get it out - tate mcrae (official music video),2018-07-06T15:03:23Z,652162,27695,1167
VLOG || performing at VIDCON 2018,2018-06-29T19:04:32Z,78681,4808,436
i wrote a song... (young) // tate mcrae,2018-06-22T19:03:59Z,561876,30629,1396
idontwannabeyouanymore (billie eilish) | tate mcrae (cover),2018-06-15T19:05:08Z,2437282,122962,9513
my boy - billie eilish (tate mcrae dance improv),2018-06-08T22:03:58Z,333966,12737,482
i wrote a song... (stress me out) // tate mcrae,2018-06-01T15:47:28Z,1137454,42812,1741
watch me suffer at pilates today (vlog) - tate mcrae,2018-05-25T23:17:52Z,234455,7191,204
i wrote a song... (school kids) // tate mcrae,2018-05-18T17:26:24Z,2531190,93623,7139
tell me you love me // tate mcrae (dance video),2018-05-12T00:48:20Z,112171,5839,
one day (live) - tate mcrae,2018-05-05T01:54:26Z,474904,23195,918
your eyes - tate mcrae (solo dance),2018-05-03T17:34:29Z,193217,3017,244
i wrote another LOVE song... (in my dreams) - tate mcrae,2018-04-27T18:08:24Z,1286746,48357,2234
my favourite songs atm (april/may),2018-04-20T14:23:14Z,83293,5100,
in my blood (shawn mendes cover) - tate mcrae,2018-04-13T08:11:16Z,1506961,69959,4151
VLOG || a day in my life! - tate mcrae,2018-04-06T14:48:08Z,455060,13566,
i wrote a song... shoulder to shoulder - tate mcrae,2018-03-30T22:51:21Z,557566,28871,1562
i wrote a song... (fell apart) - tate mcrae,2018-03-23T17:05:12Z,2026985,80207,
i danced in the streets of cabo,2018-03-17T00:35:39Z,77870,3909,275
W O M E N - tate mcrae,2018-03-09T22:58:11Z,240533,20209,988
i wrote a song... (teenage mind) - tate mcrae,2018-03-02T15:06:50Z,6953193,316224,11635
50 facts about me (vlog) - tate mcrae,2018-02-23T17:41:20Z,392078,14202,1011
all i want - kodaline - tate mcrae (cover),2018-02-09T14:57:13Z,297173,16823,1085
i wrote a song... 3am - tate mcrae,2018-02-03T07:20:45Z,4313893,188177,
vlog 1 || we shot a music video!! - tate mcrae,2018-01-19T15:40:28Z,75180,3323,255
to all teens... (come around) - tate mcrae,2018-01-13T01:34:07Z,1200282,60890,2448
i wrote a song... (strangers) - tate mcrae,2018-01-05T16:51:20Z,3198137,134396,
MY 2017 REWIND!! (vlog) - tate mcrae,2017-12-29T20:08:59Z,132107,3621,
a christmas special! (vlog) - tate mcrae,2017-12-22T17:37:06Z,83979,1892,195
i wrote a song... hung up on you - tate mcrae,2017-12-15T19:30:16Z,1926071,81683,4182
strangers by sigrid - tate mcrae (solo dance),2017-12-09T02:33:51Z,69534,2913,221
i danced to my own song... hard to find - tate mcrae,2017-12-01T18:24:05Z,710929,22846,1297
we wrote a song in 10 minutes?? tate mcrae & sean lew,2017-11-24T15:16:25Z,803270,44208,2127
i danced for myself today. #createwithtate,2017-11-18T05:44:20Z,327075,10000,422
i wrote another song?? \\ tate mcrae,2017-11-10T18:48:19Z,6063011,267995,
new by daya - tate mcrae (solo dance),2017-11-03T15:33:27Z,137967,4895,
mexico vlog! | tate mcrae,2017-10-27T15:05:22Z,56453,1541,56
i wrote a song... one day // tate mcrae,2017-10-20T13:48:08Z,38816119,1810169,131833
coaster (khalid) #createwithtate | tate mcrae,2017-10-13T15:09:48Z,486424,4458,134
love so soft (kelly clarkson) | tate mcrae,2017-10-06T17:28:57Z,197064,4498,
Tate McRae | Dusk Til Dawn - COVER (sia&zayn),2017-09-29T15:03:13Z,977259,45439,2645
what you need (solo dance) | tate mcrae,2017-09-22T17:26:02Z,245007,5794,141
FALLING TATE MCRAE CHOREO,2017-09-15T16:20:51Z,145355,2982,
seven | dance film with tate mcrae,2017-09-11T23:10:32Z,101086,3920,152
why - skinny living - tate mcrae (solo dance),2017-09-08T18:56:43Z,49246,1851,
boston vlog! // tate mcrae,2017-08-13T20:08:58Z,61948,1746,
original song demo - tate mcrae,2017-07-28T20:18:08Z,172646,6880,
Weekend at the Lake!! // TATE MCRAE,2017-07-11T20:13:40Z,20254,911,
TATE MCRAE   Hit The Floor Toronto #HTF2017,2017-07-04T01:37:22Z,66741,2226,76
YAGP2017 Houston #370 T McRae Stillness,2017-04-09T00:43:37Z,139729,3316,104
YAGP2017 Houston #336 T McRae Porcelain,2017-04-06T23:03:28Z,81045,1817,64
Dancing With Justin Bieber?! // Tate McRae,2017-03-22T16:07:01Z,201754,7525,320
Tate Mcrae Verge,2017-02-07T18:16:48Z,27303,857,41
13 YEAR OLD TATE MCRAE// Freal Love,2017-01-29T21:46:48Z,263741,8403,147
elastic heart - tate mcrae (solo dance),2017-01-18T06:01:20Z,57852,1885,43
stillness | tate mcrae (solo dance),2016-07-14T01:44:11Z,43925,936,63
my morning routine | tate mcrae,2016-06-01T03:14:41Z,47421,1017,40
A DAY AT DANCE \\ TATE MCRAE,2016-05-02T02:18:40Z,155632,2742,
#PurposeTourChildrenCalgary | tate mcrae,2016-03-07T04:39:08Z,49696,1110,
NewTateReel,2016-02-02T16:25:46Z,73529,971,38
Will's Class,2016-01-10T06:17:12Z,32439,471,
dirty diana | tate mcrae,2016-01-10T06:06:31Z,61621,1046,19
VIP,2016-01-10T05:53:03Z,18023,437,11
janet jackson combo! | tate mcrae,2016-01-10T05:38:34Z,22979,455,6
Ballet Combo at VIP Dance Events,2016-01-10T05:20:23Z,22989,433,10
NUVO TORONTO!,2015-12-25T22:09:32Z,56013,884,52
berlin vlog - tate mcrae,2015-11-14T16:54:13Z,24881,641,
Tate Catch Me,2015-10-12T20:52:20Z,67051,1616,118
isolated (solo dance) | tate mcrae,2015-06-06T01:54:37Z,23661,457,23
Rule The World NUVO Closing Show Calgary,2015-04-27T23:43:49Z,19514,407,17
strive- Tate McRae- 11 years old,2015-04-22T22:56:03Z,32712,714,33
vocal audition - tate mcrae,2015-02-23T03:15:10Z,143533,3082,218
creep - tate mcrae (solo dance),2014-09-21T20:12:10Z,12623,327,18
contemporary solo | tate mcrae,2014-09-21T19:22:24Z,69371,861,44
near light - tate mcrae (solo dance),2014-02-08T17:16:06Z,28129,511,21
do not hang your head - tate mcrae (solo dance),2014-02-04T00:10:31Z,10038,306,19
aftershock - tate mcrae (solo dance),2014-02-03T21:47:54Z,10660,330,19
Tate in Will Oftis's class at Nuvo!!,2013-12-31T01:35:01Z,8851,215,12
Lost,2013-05-16T17:38:29Z,19793,669,58
Tate McRae age 9,2013-03-02T01:01:29Z,11797,324,33
hanah's suitcase | tate mcrae,2013-02-28T02:22:23Z,20921,425,29
my own little world - tate mcrae,2012-10-22T19:46:36Z,27100,748,
Teach Me How to Fly,2012-10-22T18:06:47Z,12617,377,24
BFF,2012-08-13T20:31:01Z,24696,868,
The 98-5 Virgin Radio Little Stars Contest: Tate Singing Talking to the Moon by Bruno Mars,2012-04-05T20:10:38Z,37797,1426,
Imagine,2012-01-16T00:53:07Z,29603,906,59
Imagine,2012-01-09T01:59:34Z,53142,1591,235
Castle on A Cloud,2012-01-07T00:24:56Z,46636,1728,
7 year old Singing/ Songwriter,2011-05-27T01:17:37Z,102509,3756,
