Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
WOODZ(조승연) - 1st MINI ALBUM 'EQUAL' QnA,2020-06-24T13:50:18Z,52819,8755,577
WOODZ - 요WOODZM (YOWOODZM) EP.04,2020-06-24T11:05:02Z,106561,14011,673
‪WOODZ(조승연) - 파랗게(Love Me Harder) MV Teaser Reaction‬,2020-06-23T11:05:01Z,143603,24873,1224
"WOODZ - HOW : how ordinary, we’re #2-4",2020-06-22T13:40:29Z,56381,8999,634
WOODZ - 조쌤의 고민 상담소 EP.03 (오전 상담),2020-06-21T12:02:07Z,29571,4616,242
WOODZ - 청담 뭊쟁이,2020-06-20T11:05:02Z,114355,12552,643
WOODZ - 요WOODZM (YOWOODZM) EP.03,2020-06-17T11:05:04Z,90227,12579,524
"WOODZ - HOW : how ordinary, we’re #2-3",2020-06-15T13:12:33Z,52965,8689,559
WOODZ - 조쌤의 고민 상담소 EP.02 (오후 상담),2020-06-14T12:01:33Z,39145,6091,338
WOODZ - 나 엄마랑 산다 (I live with my mom),2020-06-13T11:08:56Z,1354920,102022,4618
WOODZ - 요WOODZM (YOWOODZM) EP.02,2020-06-10T11:05:03Z,124523,19408,870
"WOODZ - HOW : how ordinary, we’re #2-2",2020-06-08T13:31:42Z,70156,13073,856
WOODZ - 조쌤의 고민 상담소 EP.01 (오전 상담),2020-06-07T12:03:59Z,80939,12391,820
WOODZ - 조쌤의 고민 상담소  Teaser,2020-06-05T10:00:01Z,74235,17807,953
WOODZ - 요WOODZM (YOWOODZM) EP.01,2020-06-03T11:06:54Z,252246,48446,3657
"WOODZ - HOW : how ordinary, we’re #2-1",2020-06-01T16:00:06Z,152349,29283,2840
WOODZ - ROCKSTAR REMIX' (original by postmalone),2020-04-19T17:00:17Z,196884,35344,2667
WOODZ - 착착,2020-04-14T11:05:01Z,477074,61236,5173
ICE ME OUT DANCE PRACTICE,2020-03-14T15:45:00Z,196057,38587,2691
DREAM DANCE PRACTICE,2020-01-20T13:00:01Z,1336975,135969,12063
[WOODZ]  Stevie Wonder - Isn't She Lovely (COVER by WOODZ),2019-02-01T09:00:00Z,758826,60977,2182
[WOODZ] TAEYEON 태연 - 11:11 (COVER by WOODZ),2019-01-24T14:58:51Z,606388,52446,1478
[WOODZ] Michael Buble - Santa Claus Is Coming To Town (COVER by WOODZ),2018-12-25T06:00:03Z,125230,12360,529
"WOODZ - HOW : how ordinary, we’re #1-2",2018-11-11T11:00:09Z,56492,5910,151
WOODZ - 아무의미 (Meaningless) Live,2018-11-03T09:00:00Z,161988,16228,647
"WOODZ - HOW : how ordinary, we’re #1-1",2018-11-02T08:56:46Z,47245,5394,176
"WOODZ - HOW  : how ordinary, we’re #prologue",2018-10-27T08:52:25Z,52235,6486,282
