Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Andy Grammer - Singing with Kylah,2018-11-15T17:34:53Z,17541,733,44
Andy Grammer - The Good Parts Podcast with Jillian Michaels,2018-11-13T01:06:17Z,4168,56,2
"Andy Grammer - SURPRISE Donut Run - Sacramento, CA",2018-11-09T23:31:22Z,3517,152,18
"Andy Grammer - ""Good To Be Alive (Hallelujah)"" [Greenroom Sessions]",2018-11-04T16:24:21Z,18716,582,25
"Andy Grammer - ""Workin On It"" [Greenroom Sessions]",2018-11-04T16:24:16Z,8702,399,15
"Andy Grammer - ""Give Love"" [Greenroom Sessions]",2018-11-04T16:24:12Z,7294,195,10
Andy Grammer & Andy Mineo (Instagram Live Chat),2018-11-01T19:12:20Z,2154,55,5
Andy Grammer - The Good Parts Podcast with Daya,2018-10-29T18:36:22Z,3199,65,4
Andy Grammer & Hunter Hayes (Instagram Live Chat),2018-10-24T19:03:33Z,3938,113,8
"Andy Grammer - ""Spaceship"" [Greenroom Sessions]",2018-10-21T19:26:31Z,4791,224,22
"Andy Grammer - ""My Father Does Not Care"" Poem Video",2018-10-18T17:24:27Z,54710,1853,88
Andy Grammer - The Good Parts Podcast with Lewis Howes,2018-10-15T20:59:00Z,1989,28,1
Andy Grammer - The Good Parts Podcast with NEEDTOBREATHE,2018-10-15T20:59:00Z,3156,31,4
Andy Grammer - Singing in Italian,2018-10-09T16:23:10Z,5155,101,8
Andy Grammer - Auto Nation #DrivePink,2018-10-08T23:22:21Z,1874,73,7
"Andy Grammer - ""Smoke Clears"" (Greenroom Sessions)",2018-10-08T23:14:24Z,7840,326,24
Andy Grammer - Proposal at The Good Parts Tour in Tampa,2018-10-08T23:11:05Z,3128,128,6
Andy Grammer - Cleveland Poetry Contest Winner,2018-10-05T19:16:59Z,1348,64,4
Andy Grammer - The Good Parts Tour Part 2,2018-09-29T22:07:04Z,2683,80,10
Andy Grammer - The Good Parts Podcast with Tori Kelly,2018-09-17T19:31:47Z,3775,87,6
Andy Grammer - The Good Parts Podcast with Lindsey Stirling,2018-09-03T21:01:28Z,3575,67,8
Andy Grammer - The Good Parts Podcast with Hunter Hayes,2018-08-20T18:05:40Z,3672,92,11
Andy Grammer - The Good Parts Podcast with Derek Hough,2018-08-06T17:19:35Z,3790,93,8
Andy Grammer - The Good Parts Podcast with Leslie Odom Jr.,2018-07-23T19:34:43Z,3123,89,11
Andy Grammer - The Good Parts Tour Part 1 Recap,2018-07-16T18:24:26Z,3940,123,19
Andy Grammer - How to Subscribe to The Good Parts Podcast,2018-07-14T15:50:17Z,1630,75,10
Andy Grammer - Basilica Block Party Recap,2018-07-10T20:46:02Z,3635,131,13
Andy Grammer -The Good Parts Podcast is Out Now!,2018-07-09T16:32:58Z,8470,181,28
Andy Grammer - The Good Parts Podcast with Dan Reynolds,2018-07-08T18:30:19Z,3303,122,16
Andy Grammer - Introducing The Good Parts Podcast,2018-07-07T17:09:21Z,3574,177,20
Andy Grammer - A Capitol Fourth Behind the Scenes,2018-07-06T23:40:17Z,4754,251,16
Andy Grammer - The Good Parts Tour Coming Fall 2018,2018-07-03T19:50:52Z,4679,237,25
Andy Grammer - Roller Coaster Madness,2018-07-02T21:21:44Z,5075,290,37
"Andy Grammer - ""Spaceship"" Live",2018-05-15T18:22:04Z,81966,1338,82
Andy Grammer Gets To The Good Parts With Fans,2018-04-28T18:42:34Z,133046,858,52
Andy Grammer - Smoke Clears (Official Fan Video),2018-01-10T20:30:03Z,79686,1728,67
"Andy Grammer - ""The Good Parts"" Live",2017-12-21T17:45:32Z,82376,1763,77
"Andy Grammer - ""Always"" (Official Audio)",2017-12-01T05:14:47Z,1360673,17091,263
"Andy Grammer - ""Workin On It"" (Official Audio)",2017-12-01T05:14:46Z,913551,10244,161
"Andy Grammer - ""Spaceship"" (Official Audio)",2017-12-01T05:14:46Z,702121,7530,179
"Andy Grammer - ""Smoke Clears"" Live",2017-11-29T23:11:17Z,304744,3076,120
Andy Grammer - Making of The Good Parts,2017-11-28T20:40:21Z,20266,479,31
"Andy Grammer - ""Freeze"" (Official Audio)",2017-11-17T05:38:57Z,591107,5940,165
"Andy Grammer - The Story Behind ""Smoke Clears""",2017-11-13T00:24:56Z,12274,357,22
"Andy Grammer - ""The Good Parts"" (Official Audio)",2017-11-09T22:27:45Z,3344759,52461,477
"Andy Grammer - ""Smoke Clears"" (Official Audio)",2017-11-03T05:31:42Z,3964580,35919,831
"Andy Grammer - Behind the Scenes of the ""Give Love"" Music Video",2017-09-14T21:58:24Z,12524,211,19
Andy Grammer - Give Love Acoustic (Live at Cherry Studios),2017-09-04T00:24:11Z,69675,1720,74
Andy Grammer - Give Love Feat. LunchMoney Lewis (Official Music Video),2017-08-23T22:00:33Z,1592700,9036,345
Andy Grammer - Give Love (Best of #GiveLove Musical.ly Compilation),2017-08-04T18:02:45Z,13956,381,25
Andy Grammer - Give Love feat. LunchMoney Lewis (Official Lyric Video),2017-06-28T00:55:05Z,1913806,10836,381
Andy Grammer - Give Love feat. LunchMoney Lewis (Official Audio),2017-06-09T04:05:51Z,2808909,26681,875
Andy Grammer - Fresh Eyes (Grey Remix),2017-03-17T03:51:40Z,164723,1994,65
Andy Grammer - Fresh Eyes (Ryan Riback remix),2017-03-03T04:40:32Z,149238,1909,74
Andy Grammer - My Girl... Coming 2017 ;),2017-03-01T23:09:39Z,21579,861,92
