Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
lil acoustic crush - Tessa Violet,2018-07-26T20:33:54Z,2726352,188905,5867
pillow talk with zannah,2018-07-19T17:51:41Z,138997,7499,450
Tessa Violet - Crush (Official Music Video),2018-06-15T20:15:40Z,94217224,2049179,65088
crush music video teaser,2018-06-14T19:43:37Z,110583,5484,238
crush teaser,2018-06-07T20:14:43Z,158878,7651,394
Interlude III - original song | Tessa Violet,2017-12-12T20:15:50Z,342296,17621,916
vacation alone... what's that like,2017-12-03T19:28:35Z,62253,4755,314
Why aren't you likable?,2017-12-01T19:38:52Z,361900,24599,969
pillow talk with zannah,2017-05-20T19:33:57Z,143058,7431,443
Crazy - Tessa Violet and dodie,2017-05-17T17:16:07Z,734584,44538,1808
what makes you so special?,2017-05-13T20:00:24Z,191774,12981,573
What is the enneagram?,2017-05-10T19:01:07Z,198602,8811,1030
get ready with me (tips for creativity),2017-05-01T18:01:11Z,159746,10574,750
get ready with me and talk about fear of failing,2017-04-13T21:02:01Z,116660,8066,715
Tessa Violet - cannibal queen (cover),2017-02-25T20:02:29Z,223860,10222,525
teenage dream,2017-02-24T20:08:02Z,1511350,63891,1588
vedif pity party,2017-02-23T19:21:18Z,291196,17312,731
get ready with me (in wales),2017-02-22T22:33:27Z,131494,8619,396
get ready with me (on tour),2017-02-13T19:58:13Z,84958,5312,260
get ready with me (again),2017-02-12T20:14:23Z,143624,7778,340
Q+A | Tessa Violet,2017-02-10T20:04:33Z,98733,6192,288
how I learned music by ear,2017-02-09T20:06:49Z,136862,11275,734
get ready with me chat,2017-02-08T20:01:23Z,209313,10217,621
pillow talk w/ Jazza | Tessa Violet,2017-02-07T20:04:09Z,90897,4891,239
learning japanese!,2017-02-06T20:01:11Z,109046,8205,622
Tessa Violet - Your Life Over Mine (Bry cover),2017-02-05T20:03:41Z,1978867,53701,1858
pillow talk w/ dodie | Tessa Violet,2017-02-04T18:06:59Z,497434,27826,1281
my depression + creativity,2017-02-03T20:01:11Z,213841,14852,850
chatty make up video,2017-02-02T20:03:11Z,125563,7628,329
Make Me a Robot Tutorial | Tessa Violet,2017-02-01T21:11:11Z,94442,5336,352
Horse riding in Ireland,2016-12-27T18:06:52Z,39014,2702,214
Tessa visits Ireland,2016-12-23T18:57:14Z,51214,4238,499
Last Christmas | Tessa and Autumn,2016-12-18T20:02:00Z,93833,5392,278
music copyright explained,2016-12-14T22:18:11Z,232162,10842,910
dying my hair pink,2016-12-08T00:25:04Z,1660679,58658,1523
Tessa Violet - On My Own (lofi),2016-12-06T20:01:25Z,2491554,65623,1374
my song is in a movie,2016-12-05T20:12:23Z,281194,12638,619
not over you tutorial,2016-12-04T20:00:36Z,133446,7000,459
what is love?,2016-12-03T20:00:25Z,245547,15950,927
what makes me vulnerable?,2016-12-02T20:03:42Z,101784,7604,597
vulnerable init,2016-12-01T19:03:28Z,111567,7449,627
Tessa Violet - I Don't Get to Say I Love You Anymore,2016-11-04T20:04:39Z,973691,22572,651
