Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Daddy Yankee #ShakyChallenge - @Kellycrev17 vs @CangriBalvin (Shaky Challenge),2016-07-21T17:20:25Z,37637,452,102
Daddy Yankee | @mariicfer vs @tattyyankee #shakychallenge Shaky Shaky (Shaky Challenge),2016-07-21T17:20:24Z,77751,764,102
Daddy Yankee - Shaky Shaky (Video Oficial),2016-07-15T04:01:47Z,1619080570,5547694,243438
Daddy Yankee | Midete al #ShakyChallenge - (Shaky Shaky Challenge),2016-06-25T01:26:51Z,157142,3804,269
Daddy Yankee - Shaky Shaky (Audio Oficial),2016-04-08T18:49:40Z,40521177,249826,9459
Daddy Yankee - Alerta Roja Ft varios artistas (Video Oficial),2016-02-03T22:29:37Z,55900059,462416,37323
"Daddy Yankee - Meet and Greet #DYArmy Cali, Colombia (Behind the Scenes)",2015-12-30T14:00:02Z,171341,3880,212
Daddy Yankee | THE KING DOM [Parte 4] (Behind the Scenes),2015-12-20T17:00:00Z,113987,2541,89
Daddy Yankee - THE KINGDOM Parte 3 (Live),2015-12-19T17:00:02Z,84835,1840,62
Daddy Yankee - THE KINGDOM Parte 2 (Live),2015-12-18T17:00:01Z,96749,1990,69
Daddy Yankee | The Kingdom [Parte 1] (Behind the Scenes),2015-12-17T16:45:53Z,97417,2620,118
"Daddy Yankee | Improvisando en Puerto Rico ""The Kingdom"" (Live)",2015-12-06T14:52:21Z,256590,6195,243
"Daddy Yankee  | 24/7  ""The Kingdom"" 2015 (Behind the Scenes)",2015-11-26T00:09:32Z,115817,2856,150
"Daddy Yankee vs Don | San Juan, Puerto Rico (Official Q & A)",2015-11-24T23:34:43Z,206314,4107,319
"Daddy Yankee - Cara A Cara | Tiraera Daddy Yankee Vs Don Omar ""The Kingdom"" | 2015 (Audio Oficial)",2015-11-24T21:23:20Z,1826222,28083,2301
Daddy Yankee | #DYDancers Moves from México (Live),2015-11-19T17:00:02Z,26932,880,28
"Daddy Yankee | En vivo Monterrey, México [Parte2] (Live)",2015-11-18T17:00:00Z,119845,2035,89
"Daddy Yankee en vivo Monterrey, México Parte1 (Live)",2015-11-17T17:58:20Z,177462,2948,112
Daddy Yankee | El #fanómetro ¿Quién es el fan que más grita por Daddy Yankee? (Behind the Scenes),2015-11-14T23:00:00Z,131646,2991,180
El #DYcrew trata de adivinar la edad de Daddy Yankee (Behind the Scenes),2015-11-14T00:14:54Z,85989,2410,770
Daddy Yankee jugando Ping Pong (Behind the Scenes),2015-11-11T02:45:39Z,87894,2277,119
Daddy Yankee  El Vaivén - Ciudad de México (Live),2015-11-10T14:00:02Z,442451,5630,259
"Daddy Yankee | Mira lo que tiene que decir Tommy Vásquez ""El Tijeras""en México (Live)",2015-11-10T04:06:54Z,106660,2456,116
Daddy Yankee recibe tremenda sorpresa en México de Pedro Fernández y Natalia Jiménez (Interview),2015-11-02T21:15:33Z,495244,6604,181
Daddy Yankee | Lo mejor de la visita de Daddy Yankee en México (Behind the Scenes),2015-11-02T00:04:16Z,108357,2550,129
Daddy Yankee | Presentador de Ritmosón se cae en Entrevista con Daddy Yankee,2015-10-31T21:29:52Z,86668,2103,121
Daddy Yankee vacilando con Natalia Jiménez (Behind the Scenes),2015-10-21T22:39:21Z,2021384,20540,681
"Daddy Yankee | Staples Center Part 2 (Plan B, Prince Royce y Arcangel) (Live)",2015-10-19T23:24:44Z,244482,3440,125
"Daddy Yankee | Staples Center de Los Angeles Part. 1 Natalia Jiménez, J Alvarez, Yandel (Live)",2015-10-19T03:03:47Z,215605,3498,121
Daddy Yankee | lo mejor de Uruguay (Live),2015-10-11T06:36:31Z,231778,4881,272
Daddy Yankee  Resúmen de la Gira en Argentina (Behind the Scenes),2015-10-08T17:17:21Z,465068,8540,364
Daddy Yankee - Madison Square Garden 2015 King Daddy Best Moments (Live)),2015-09-24T15:54:24Z,263413,4198,213
Tiradera Daddy Yankee vs Don Omar #TheKingDom (Live),2015-09-20T18:12:47Z,821478,9180,856
Daddy Yankee - Vaivén En Vivo (Live) (2015),2015-09-20T18:09:09Z,104686,1611,58
Daddy Yankee - Madison Square Garden (Rehearsals),2015-09-18T00:00:00Z,277165,3418,119
Daddy Yankee | Vaivén (Official Lyric Video),2015-09-17T18:52:03Z,75051633,351375,13297
Daddy Yankee Llegó a NYC (Behind the Scenes),2015-09-11T02:30:24Z,153396,2418,111
Daddy Yankee | Trotamundos episodio 4 King Daddy Euro tour (Behind the Scenes),2015-08-30T21:00:03Z,176662,2187,95
Daddy Yankee | Trotamundo Episodio 3 Gira Europa 2015 (Live),2015-08-28T19:13:56Z,80695,1935,112
Talk Daddy Yankee w/ Google (Interview),2015-08-22T03:42:18Z,437893,6080,370
Daddy Yankee | Trotamundos Episodio 2 (Behind the Scenes),2015-08-19T16:01:12Z,111719,1429,62
Daddy Yankee Trotamundos (Europa 2015) (Live),2015-08-19T02:22:17Z,157941,2927,162
Daddy Yankee @ Madison Square Garden 19 septiembre/2015 (Live),2015-07-06T03:52:03Z,75963,1321,58
Daddy Yankee - Ora Por Mí - Detrás De Las Cámaras - 360º (Behind the Scenes),2015-07-04T04:10:49Z,142315,1840,87
Daddy Yankee | King Daddy - Snapback Hats Shooting (Behind the Scenes),2015-04-24T23:38:41Z,37648,899,61
"#AskDY - Si pudieras cambiar el mundo, ¿cómo lo harías? (Interview)",2015-04-15T21:45:01Z,66046,2304,71
Daddy Yankee | #AskDY - ¿Qué me inspira? (Interview),2015-03-27T20:46:29Z,181275,2918,119
Daddy Yankee | Sígueme y Te Sigo (Behind The Scenes),2015-03-20T14:37:56Z,305481,4290,215
Daddy Yankee | #AskDY - ¿Sabes bailar salsa? (Interview),2015-03-17T17:23:04Z,118948,2198,83
Daddy Yankee | #AskDY - ¿Cuánto me toma escribir un tema? (Interview),2015-03-12T22:09:24Z,249633,4106,161
Daddy Yankee | #AskDY - ¿Cuáles son las 3 cosas más importantes para ti? (Interview),2015-03-05T00:37:17Z,130490,3747,164
"Daddy Yankee -  Carnaval 2015 Barranquilla, Colombia (Behind the Scenes)",2015-02-16T22:38:54Z,362360,4695,148
Daddy Yankee - Quito Ecuador 2015 (Behind the Scenes),2015-01-20T03:16:10Z,440649,5351,226
Daddy Yankee | El Rey de los Versos 2014 - Resumen del Año (Audio Oficial),2015-01-01T03:20:24Z,297219,6424,340
Daddy Yankee - Live @ Cali and Cartagena Colombia Ferias 2014 (Live),2014-12-31T20:21:16Z,197556,2157,65
