Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
BLACKPINK - ‘Pretty Savage’ 1011 SBS Inkigayo,2020-10-11T09:27:34Z,254508693,4543812,136116
BLACKPINK - '24/365 with BLACKPINK' EP.14,2020-10-10T00:00:05Z,11376137,820351,23993
BLACKPINK - 'Lovesick Girls' DANCE PRACTICE VIDEO,2020-10-08T15:00:08Z,235989815,5102364,228847
BLACKPINK - 1st FULL ALBUM [THE ALBUM] SAMPLER,2020-10-07T03:00:00Z,4211186,638099,17480
"BLACKPINK dishes about music, festivals and style | BLACKPINK on RELEASED",2020-10-07T01:00:05Z,3409255,354091,8257
Each BLACKPINK member wants a superpower | BLACKPINK on RELEASED,2020-10-07T01:00:05Z,3867043,313096,4781
Which Member Would? | BLACKPINK on RELEASED,2020-10-06T02:35:00Z,17387508,950526,18009
BLACKPINK - 'Lovesick Girls' M/V MAKING FILM,2020-10-03T04:00:02Z,18949086,1573848,40400
BLACKPINK - 'Lovesick Girls' M/V,2020-10-02T04:00:13Z,575636876,14271821,2027249
BLACKPINK - 'Lovesick Girls' M/V TEASER,2020-09-30T00:00:03Z,27334665,2292670,114326
BLACKPINK - 'Lovesick Girls' Concept Teaser Video,2020-09-28T07:00:08Z,13401870,1579529,66715
BLACKPINK - 'THE ALBUM' JENNIE Concept Teaser Video,2020-09-27T07:00:09Z,7033473,985923,32990
BLACKPINK - 'THE ALBUM' JISOO Concept Teaser Video,2020-09-27T07:00:01Z,7509274,1203285,46089
BLACKPINK - 'THE ALBUM' ROSÉ Concept Teaser Video,2020-09-27T00:00:10Z,7713802,1216115,41269
BLACKPINK - 'THE ALBUM' LISA Concept Teaser Video,2020-09-27T00:00:03Z,9172978,1324025,45072
BLACKPINK - '24/365 with BLACKPINK' EP.13,2020-09-26T00:00:05Z,9425809,649255,19818
BLACKPINK - ‘Ice Cream (with Selena Gomez)' Lyric Video,2020-09-19T04:00:10Z,18107921,1567452,62796
BLACKPINK - '24/365 with BLACKPINK' EP.12,2020-09-19T00:00:01Z,16657561,929346,27548
BLACKPINK - '24/365 with BLACKPINK' EP.11,2020-09-12T00:00:05Z,7867604,629386,24698
BLACKPINK - '24/365 with BLACKPINK' EP.10,2020-09-05T00:00:01Z,15426460,983334,31660
BLACKPINK X Selena Gomez - 'Ice Cream' DANCE PERFORMANCE VIDEO (in ZEPETO),2020-09-02T09:00:01Z,131296665,4510158,157373
BLACKPINK X Selena Gomez - 'Ice Cream' DANCE PERFORMANCE VIDEO Teaser,2020-09-01T05:00:02Z,8797771,921198,25952
BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V MAKING FILM,2020-08-29T01:00:10Z,24369597,1925990,41071
BLACKPINK - '24/365 with BLACKPINK' EP.9,2020-08-29T00:00:01Z,8302310,640339,17001
BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,2020-08-28T04:00:11Z,733326448,18598278,3050043
BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V TEASER,2020-08-27T00:00:06Z,25112413,2537570,230726
BLACKPINK X Selena Gomez - 'Ice Cream' Teaser Video,2020-08-24T00:00:07Z,16175997,1735402,109783
BLACKPINK - '24/365 with BLACKPINK' EP.8,2020-08-22T00:00:13Z,5747084,531517,17724
BLACKPINK - '24/365 with BLACKPINK' EP.7,2020-08-15T00:00:01Z,9020568,720195,23900
BLACKPINK - 2020 BLACKPINK'S SUMMER DIARY [IN SEOUL] PREVIEW,2020-08-14T06:00:11Z,2786049,411040,14239
BLACKPINK - 4TH ANNIVERSARY,2020-08-08T11:00:02Z,12430084,1381573,55114
BLACKPINK - '24/365 with BLACKPINK' EP.6,2020-08-08T00:00:01Z,15970493,1185735,45039
BLACKPINK - [How You Like That] ONLINE FANSIGNING EVENT,2020-08-03T05:00:01Z,4075483,491700,17526
BLACKPINK - '24/365 with BLACKPINK' EP.5,2020-08-01T00:00:04Z,8106257,673188,26039
BLACKPINK - '24/365 with BLACKPINK' EP.4,2020-07-25T00:00:02Z,9714895,710687,21302
BLACKPINK - 'How You Like That' 0719 SBS Inkigayo : NO.1 OF THE WEEK,2020-07-19T11:06:41Z,11906101,784140,29251
BLACKPINK - '24/365 with BLACKPINK' EP.3,2020-07-18T00:00:12Z,11710718,889651,36913
BLACKPINK - 'How You Like That' COUNTDOWN LIVE REPLAY,2020-07-13T07:00:01Z,6331392,583585,21043
BLACKPINK - 'How You Like That' 0712 SBS Inkigayo : NO.1 OF THE WEEK,2020-07-12T08:47:29Z,10009807,823220,38494
BLACKPINK - '24/365 with BLACKPINK' EP.2,2020-07-11T00:00:11Z,16024943,1105161,35800
BLACKPINK - 'How You Like That' DANCE PERFORMANCE VIDEO,2020-07-06T00:00:00Z,1101927114,14806639,851467
BLACKPINK - 'How You Like That' 0705 SBS Inkigayo,2020-07-05T09:16:21Z,12775861,953572,36744
BLACKPINK - '24/365 with BLACKPINK' EP.1,2020-07-04T00:00:00Z,13857745,1177671,40468
BLACKPINK - 'How You Like That' 0628 SBS Inkigayo,2020-06-28T15:00:27Z,48220948,2206393,59965
BLACKPINK - 'How You Like That' M/V MAKING FILM,2020-06-27T00:00:02Z,28820472,2358720,53838
BLACKPINK - 'How You Like That' M/V,2020-06-26T08:58:14Z,1092487820,23336001,5157747
BLACKPINK - 'How You Like That' M/V TEASER,2020-06-24T00:00:04Z,32408357,2816654,155977
BLACKPINK - 'How You Like That' Concept Teaser Video,2020-06-21T00:00:03Z,27552347,2226480,87082
BLACKPINK - 'How You Like That' JISOO Concept Teaser Video,2020-06-19T00:00:22Z,25005903,2180640,68114
BLACKPINK - 'How You Like That' LISA Concept Teaser Video,2020-06-19T00:00:02Z,28642134,2167144,88980
BLACKPINK - 'How You Like That' JENNIE Concept Teaser Video,2020-06-18T00:00:23Z,22666779,1701288,76093
BLACKPINK - 'How You Like That' ROSÉ Concept Teaser Video,2020-06-18T00:00:05Z,26756830,2059133,86336
BLACKPINK - '24/365 with BLACKPINK' Prologue,2020-06-13T01:00:05Z,11459069,1168439,66083
BLACKPINK ‐ Kill This Love -JP Ver.- Live at BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA-TOKYO DOME-,2020-05-01T08:00:32Z,32316871,1148689,44821
BLACKPINK - LIVE Blu-ray & DVD 「BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA-TOKYO DOME-」 TEASER,2020-04-17T08:00:25Z,3318055,286246,16042
BLACKPINK - 'Kill This Love' Live at Coachella 2019,2020-04-16T01:00:18Z,20835005,967056,25547
BLACKPINK - '붐바야 (BOOMBAYAH)' Live at Coachella 2019,2020-04-16T01:00:14Z,12503080,641210,22286
BLACKPINK - '뚜두뚜두 (DDU-DU DDU-DU)' 2019 Coachella Live Performance,2020-04-08T01:00:00Z,43458941,1729205,88998
BLACKPINK - BLACKPINK'S 2020 WELCOMING COLLECTION PREVIEW,2020-02-24T05:00:09Z,3989376,438419,19687
JENNIE - DANCE PRACTICE VIDEO,2020-01-16T07:00:10Z,9346189,839312,26956
ROSÉ - 'THE CHRISTMAS SONG (Nat King Cole)' COVER,2019-12-18T09:00:01Z,8866523,951101,63035
BLACKPINK - 'BLACKPINK DIARIES' EP.16,2019-10-27T01:00:02Z,5069963,373359,15771
BLACKPINK - ALBUM 「KILL THIS LOVE -JP Ver.-」TEASER,2019-10-17T07:00:06Z,2169185,233728,9268
BLACKPINK - 'BLACKPINK DIARIES' EP.15,2019-09-29T03:00:02Z,4669322,341663,13500
BLACKPINK - 'BLACKPINK DIARIES' EP.14,2019-09-08T01:00:00Z,4067258,284888,9615
BLACKPINK - 2019 BLACKPINK'S SUMMER DIARY [IN HAWAII] PREVIEW,2019-08-30T05:00:05Z,2666189,257787,8103
BLACKPINK  - 2019 PRIVATE STAGE [Chapter 1] PROMOTION VIDEO,2019-08-23T07:00:03Z,1137721,134372,4376
BLACKPINK - 2019 PRIVATE STAGE [Chapter 1] MESSAGE VIDEO,2019-08-21T06:00:04Z,1233924,143824,5578
BLACKPINK - 'BLACKPINK DIARIES' EP.13,2019-08-18T01:00:01Z,5818015,413348,14286
BLACKPINK - 3 YEAR DEBUT ANNIVERSARY,2019-08-08T11:00:04Z,4813134,776163,40699
BLACKPINK - 2019 WORLD TOUR with KIA x STINGER,2019-08-07T06:00:04Z,8141907,877168,35435
BLACKPINK - 2018 TOUR [IN YOUR AREA] SEOUL DVD,2019-07-30T07:00:08Z,1182489,139834,5300
BLACKPINK - 'BLACKPINK DIARIES' EP.12,2019-07-28T01:00:01Z,3427967,281139,9500
