Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
XXXTENTACION - SAD! (Official Music Video),2018-06-28T13:02:49Z,156383245,6222253,707431
XXXTENTACION - SAD!,2018-03-02T05:05:53Z,1153790599,13344456,1280822
XXXTENTACION - changes,2018-03-02T05:05:46Z,742166166,10733226,723595
"13 MINUTES OF HARD, RAUNCHY, SWEATY, GRINDING....",2018-02-13T13:56:39Z,4625815,254703,19743
"ANOTHER CRAP QUALITY DEMONATIZABLE GAMING VIDEO! YAY! featuring @CRAIGXEN (WARNING, INNAPROPRIATE)",2018-02-04T17:58:04Z,6969983,471855,30233
#THEHELPINGHANDCHALLENGE,2018-01-22T19:19:05Z,37928927,2425450,239968
THIS VIDEO IS PROBABLY GOING TO GET DEMONOTIZED!!!,2018-01-11T20:50:09Z,13796499,950959,79989
XXXTENTACION - Look At Me! (Official Video),2017-09-12T18:26:56Z,94087586,3132130,195500
XXXTENTACION - The Explanation (Audio),2017-08-25T16:38:45Z,16317602,193973,5083
XXXTENTACION - Jocelyn Flores (Audio),2017-08-25T16:38:44Z,605458653,7684235,566180
XXXTENTACION - Depression & Obsession (Audio),2017-08-25T16:38:43Z,55248173,765349,28676
XXXTENTACION - Everybody Dies In Their Nightmares (Audio),2017-08-25T16:38:38Z,334823065,4638180,223419
XXXTENTACION - Revenge (Audio),2017-08-25T16:38:38Z,129662565,1675629,64677
XXXTENTACION - Save Me (Audio),2017-08-25T16:38:37Z,141922674,1482719,66527
XXXTENTACION - Dead Inside (Interlude) (Audio),2017-08-25T16:38:36Z,23133305,292616,9269
XXXTENTACION - Carry On (Audio),2017-08-25T16:38:35Z,111135789,1281202,54489
XXXTENTACION - Orlando (Audio),2017-08-25T16:38:34Z,40245509,481976,17878
XXXTENTACION - Ayala (Outro) (Audio),2017-08-25T16:38:33Z,20547790,309548,10889
XXXTENTACION - Fuck Love (Audio) (feat. Trippie Redd),2017-08-24T19:26:26Z,376053241,4527448,234997
XXXTENTACION - Look At Me! (Audio),2017-05-24T18:20:58Z,549521215,8636202,489701
XXXTENTACION - Revenge (Audio),2017-05-24T18:02:11Z,7755634,184107,4675
XXXTENTACION - I Don't Wanna Do This Anymore (Audio),2017-05-24T18:02:02Z,15593695,470722,17741
XXXTENTACION - King (Audio),2017-05-24T18:01:42Z,15062414,318308,8569
XXXTENTACION - Slipknot (Audio) (feat. Kin$oul & Killstation),2017-05-24T18:01:37Z,10733894,179790,5938
XXXTENTACION - YuNg BrAtZ (Audio),2017-05-24T18:01:29Z,28653867,699708,20690
XXXTENTACION - RIP Roach (Audio) (feat. $ki Mask The Slump God),2017-05-24T18:01:17Z,20949818,553362,15091
XXXTENTACION - What in XXXTarnation (Audio) (feat. Ski Mask the Slump God),2017-05-24T18:00:22Z,20276588,342641,16732
XXXTENTACION - Looking for a Star (Audio),2017-05-24T17:59:37Z,14651852,268108,9158
xxxtentacion - RARE pt 2,2015-07-01T23:30:13Z,6385380,199325,9693
xxxtentacion - Teeth(interlude),2015-06-28T18:22:21Z,10694810,375589,12771
xxxtentacion - skin,2015-06-28T18:21:34Z,5454190,148965,6425
"xxxtentacion feat ""Ski Mask The Slump God"" - FUXK Prod Willie G",2015-06-28T18:08:04Z,4988850,182784,10554
