Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Ozuna - Odisea (Audio Oficial) | Odisea,2017-08-25T07:00:02Z,31353993,282447,7828
Ozuna feat. Nicky Jam - Cumpleaños (Audio Oficial) | Odisea,2017-08-25T04:00:01Z,38374562,332089,8356
Ozuna feat. Zion & Lennox - Egoísta (Audio Oficial) | Odisea,2017-08-25T03:08:38Z,28079703,192219,3455
Ozuna feat. J Balvin - Quiero Repetir (Audio Oficial) | Odisea,2017-08-25T02:32:45Z,402899573,1464179,33451
Ozuna feat. De La Ghetto - Pide Lo Que Tú Quieras ( Audio Oficial ) | Odisea,2017-08-25T01:43:33Z,11098916,100962,2518
Ozuna - Noches de Aventura (Audio Oficial) | Odisea,2017-08-25T01:11:53Z,132662933,521446,12001
Ozuna - Síguelo Bailando (Audio Oficial) | Odisea,2017-08-24T23:13:51Z,60644952,384873,6628
Ozuna - Carita de Ángel (Audio Oficial) | Odisea,2017-08-24T21:00:09Z,30510702,269370,9169
Ozuna - Se Preparó (Video Oficial) | Odisea,2017-08-10T22:00:02Z,1539411571,5889333,190188
Ozuna - El Farsante (Audio Oficial) | Odisea,2017-07-03T19:07:56Z,954954142,4033306,187161
Ozuna FT Anuel AA - Bebe (Lyric Video) | Odisea,2017-06-21T20:00:02Z,283533841,1577050,37651
Ozuna - Tu Foto (Video Oficial) | Odisea,2017-04-28T15:00:47Z,882826812,3789238,161650
Ozuna - Dile Que Tu Me Quieres Remix FT Yandel (Lyric Video),2017-03-06T02:38:09Z,10766210,155804,5601
Ozuna - Despues De Las 12 (Video Oficial),2017-02-22T16:00:25Z,17859634,250668,7722
Ozuna - El Pecado (Video Oficial),2016-11-18T14:31:53Z,220258646,1291547,55142
Ozuna - Dile Que Tu Me Quieres (Video Oficial) | Odisea,2016-09-16T16:00:35Z,827468136,3635120,125039
Ozuna - En La Intimidad (Video Oficial),2016-08-04T15:59:24Z,489032316,1787239,57842
"Un Bellaqueo - Ozuna Feat. Pusho, Alexio & Juanka El Problematik (Video Oficial)",2016-06-25T04:00:12Z,159555718,730163,21623
Ozuna - Si No Te Quiere Remix feat. Arcangel & Farruko (Audio Oficial),2016-06-12T17:13:36Z,6855194,73853,1933
Ozuna - Te Vas (Video Oficial),2016-05-27T15:00:01Z,831178358,3404167,156572
Ozuna - Dile Que Tu Me Quieres (Audio Oficial),2016-04-22T20:49:22Z,236164077,621643,22002
Ozuna Feat. Daddy Yankee - No Quiere Enamorarse (Remix) (Audio Oficial),2016-03-26T15:00:00Z,124360607,489877,13841
